"Observation"	"Variable"	"Group"	"Supergroup"	"Pair"	"Measurement"
"observation14"	437	"treatment"	"supergroup2"	"pair2"	9.18065318735964
"observation15"	437	"treatment"	"supergroup2"	"pair2"	9.68600786131891
"observation16"	437	"treatment"	"supergroup2"	"pair2"	9.87964130159131
"observation01"	438	"control"	"supergroup2"	"pair1"	4.95590737545918
"observation02"	438	"control"	"supergroup2"	"pair1"	4.71914266085879
"observation03"	438	"control"	"supergroup2"	"pair1"	5.3406227163935
"observation04"	438	"control"	"supergroup2"	"pair1"	5.52709031775286
"observation05"	438	"control"	"supergroup2"	"pair2"	5.08650785381966
"observation06"	438	"control"	"supergroup2"	"pair2"	4.715142206756
"observation07"	438	"control"	"supergroup2"	"pair2"	5.86948089190052
"observation08"	438	"control"	"supergroup2"	"pair2"	5.41539883208057
"observation09"	438	"treatment"	"supergroup2"	"pair1"	5.28648266536614
"observation10"	438	"treatment"	"supergroup2"	"pair1"	4.99659554231743
"observation11"	438	"treatment"	"supergroup2"	"pair1"	5.40825554425128
"observation12"	438	"treatment"	"supergroup2"	"pair1"	5.09554656702983
"observation13"	438	"treatment"	"supergroup2"	"pair2"	4.68470102328897
"observation14"	438	"treatment"	"supergroup2"	"pair2"	4.9935975132762
"observation15"	438	"treatment"	"supergroup2"	"pair2"	5.77603103136514
"observation16"	438	"treatment"	"supergroup2"	"pair2"	5.36323907550457
"observation01"	439	"control"	"supergroup2"	"pair1"	6.41307272934491
"observation02"	439	"control"	"supergroup2"	"pair1"	5.93890938575952
"observation03"	439	"control"	"supergroup2"	"pair1"	6.07338663435894
"observation04"	439	"control"	"supergroup2"	"pair1"	7.34414992104801
"observation05"	439	"control"	"supergroup2"	"pair2"	7.40727319081678
"observation06"	439	"control"	"supergroup2"	"pair2"	7.195266993545
"observation07"	439	"control"	"supergroup2"	"pair2"	8.12154722017374
"observation08"	439	"control"	"supergroup2"	"pair2"	6.67171479485931
"observation09"	439	"treatment"	"supergroup2"	"pair1"	7.58028796884805
"observation10"	439	"treatment"	"supergroup2"	"pair1"	7.39229044474657
"observation11"	439	"treatment"	"supergroup2"	"pair1"	7.60902384743855
"observation12"	439	"treatment"	"supergroup2"	"pair1"	7.72136058628878
"observation13"	439	"treatment"	"supergroup2"	"pair2"	6.36767393369902
"observation14"	439	"treatment"	"supergroup2"	"pair2"	6.14639654117028
"observation15"	439	"treatment"	"supergroup2"	"pair2"	7.29094697974751
"observation16"	439	"treatment"	"supergroup2"	"pair2"	7.73746291151536
"observation01"	440	"control"	"supergroup2"	"pair1"	10.2197011494346
"observation02"	440	"control"	"supergroup2"	"pair1"	10.4353423524797
"observation03"	440	"control"	"supergroup2"	"pair1"	10.6861778870678
"observation04"	440	"control"	"supergroup2"	"pair1"	11.3015314274882
"observation05"	440	"control"	"supergroup2"	"pair2"	10.4411538801282
"observation06"	440	"control"	"supergroup2"	"pair2"	10.2374279934548
"observation07"	440	"control"	"supergroup2"	"pair2"	11.1527109103357
"observation08"	440	"control"	"supergroup2"	"pair2"	10.1342116103475
"observation09"	440	"treatment"	"supergroup2"	"pair1"	10.5439218853746
"observation10"	440	"treatment"	"supergroup2"	"pair1"	10.6086708304454
"observation11"	440	"treatment"	"supergroup2"	"pair1"	9.92723168380508
"observation12"	440	"treatment"	"supergroup2"	"pair1"	10.7639079517262
"observation13"	440	"treatment"	"supergroup2"	"pair2"	10.6129352069934
"observation14"	440	"treatment"	"supergroup2"	"pair2"	10.4600559579838
"observation15"	440	"treatment"	"supergroup2"	"pair2"	10.6964493779683
"observation16"	440	"treatment"	"supergroup2"	"pair2"	10.5583252131756
"observation01"	441	"control"	"supergroup2"	"pair1"	6.87139581148206
"observation02"	441	"control"	"supergroup2"	"pair1"	8.57611303775187
"observation03"	441	"control"	"supergroup2"	"pair1"	7.27707201212963
"observation04"	441	"control"	"supergroup2"	"pair1"	8.68111864561783
"observation05"	441	"control"	"supergroup2"	"pair2"	8.34937450710458
"observation06"	441	"control"	"supergroup2"	"pair2"	8.6875783243867
"observation07"	441	"control"	"supergroup2"	"pair2"	8.39803565886033
"observation08"	441	"control"	"supergroup2"	"pair2"	7.9611200309473
"observation09"	441	"treatment"	"supergroup2"	"pair1"	8.14773511680154
"observation10"	441	"treatment"	"supergroup2"	"pair1"	7.78503951743229
"observation11"	441	"treatment"	"supergroup2"	"pair1"	8.41886737916696
"observation12"	441	"treatment"	"supergroup2"	"pair1"	8.03989656018799
"observation13"	441	"treatment"	"supergroup2"	"pair2"	8.54858427335826
"observation14"	441	"treatment"	"supergroup2"	"pair2"	8.29018821442601
"observation15"	441	"treatment"	"supergroup2"	"pair2"	7.75228443839238
"observation16"	441	"treatment"	"supergroup2"	"pair2"	7.76129311417584
"observation01"	442	"control"	"supergroup2"	"pair1"	8.01064627590447
"observation02"	442	"control"	"supergroup2"	"pair1"	8.620673273003
"observation03"	442	"control"	"supergroup2"	"pair1"	7.22838196854212
"observation04"	442	"control"	"supergroup2"	"pair1"	9.40655674322951
"observation05"	442	"control"	"supergroup2"	"pair2"	8.97792143795454
"observation06"	442	"control"	"supergroup2"	"pair2"	7.86824768626255
"observation07"	442	"control"	"supergroup2"	"pair2"	8.50636282192058
"observation08"	442	"control"	"supergroup2"	"pair2"	8.26688141900825
"observation09"	442	"treatment"	"supergroup2"	"pair1"	7.19874056468011
"observation10"	442	"treatment"	"supergroup2"	"pair1"	9.11544564371301
"observation11"	442	"treatment"	"supergroup2"	"pair1"	8.71693962878958
"observation12"	442	"treatment"	"supergroup2"	"pair1"	8.26042612815448
"observation13"	442	"treatment"	"supergroup2"	"pair2"	8.05987006802819
"observation14"	442	"treatment"	"supergroup2"	"pair2"	8.11208655049014
"observation15"	442	"treatment"	"supergroup2"	"pair2"	8.28006800317312
"observation16"	442	"treatment"	"supergroup2"	"pair2"	8.70224076825016
"observation01"	443	"control"	"supergroup2"	"pair1"	8.48707554521
"observation02"	443	"control"	"supergroup2"	"pair1"	7.8074359287544
"observation03"	443	"control"	"supergroup2"	"pair1"	7.87628620771765
"observation04"	443	"control"	"supergroup2"	"pair1"	8.93496366335509
"observation05"	443	"control"	"supergroup2"	"pair2"	7.88174119824262
"observation06"	443	"control"	"supergroup2"	"pair2"	8.21984567482767
"observation07"	443	"control"	"supergroup2"	"pair2"	8.64389420601048
"observation08"	443	"control"	"supergroup2"	"pair2"	8.42880659819213
"observation09"	443	"treatment"	"supergroup2"	"pair1"	8.41401565684317
"observation10"	443	"treatment"	"supergroup2"	"pair1"	8.31905187399075
"observation11"	443	"treatment"	"supergroup2"	"pair1"	8.6124283568692
"observation12"	443	"treatment"	"supergroup2"	"pair1"	8.36559088787941
"observation13"	443	"treatment"	"supergroup2"	"pair2"	8.80568304654134
"observation14"	443	"treatment"	"supergroup2"	"pair2"	8.28219179628067
"observation15"	443	"treatment"	"supergroup2"	"pair2"	8.28758535344055
"observation16"	443	"treatment"	"supergroup2"	"pair2"	8.70175487184956
"observation01"	444	"control"	"supergroup2"	"pair1"	13.1394737065448
"observation02"	444	"control"	"supergroup2"	"pair1"	13.4368080045439
"observation03"	444	"control"	"supergroup2"	"pair1"	13.8405665452734
"observation04"	444	"control"	"supergroup2"	"pair1"	12.1209620775167
"observation05"	444	"control"	"supergroup2"	"pair2"	12.5488860700986
"observation06"	444	"control"	"supergroup2"	"pair2"	13.5556963021585
"observation07"	444	"control"	"supergroup2"	"pair2"	12.914850687298
"observation08"	444	"control"	"supergroup2"	"pair2"	12.5038981344977
"observation09"	444	"treatment"	"supergroup2"	"pair1"	13.4084789024751
"observation10"	444	"treatment"	"supergroup2"	"pair1"	13.1921771920384
"observation11"	444	"treatment"	"supergroup2"	"pair1"	13.1537189524408
"observation12"	444	"treatment"	"supergroup2"	"pair1"	13.1956249164408
"observation13"	444	"treatment"	"supergroup2"	"pair2"	13.0102076514935
"observation14"	444	"treatment"	"supergroup2"	"pair2"	13.0026839611185
"observation15"	444	"treatment"	"supergroup2"	"pair2"	12.9647863854343
"observation16"	444	"treatment"	"supergroup2"	"pair2"	13.0213362353268
"observation01"	445	"control"	"supergroup2"	"pair1"	6.85659261822696
"observation02"	445	"control"	"supergroup2"	"pair1"	7.03392947558462
"observation03"	445	"control"	"supergroup2"	"pair1"	6.39139619093546
"observation04"	445	"control"	"supergroup2"	"pair1"	6.70064843919282
"observation05"	445	"control"	"supergroup2"	"pair2"	7.32126473567963
"observation06"	445	"control"	"supergroup2"	"pair2"	7.08376303363784
"observation07"	445	"control"	"supergroup2"	"pair2"	7.36977442781997
"observation08"	445	"control"	"supergroup2"	"pair2"	7.60908245312955
"observation09"	445	"treatment"	"supergroup2"	"pair1"	6.93281471552299
"observation10"	445	"treatment"	"supergroup2"	"pair1"	7.75205396098876
"observation11"	445	"treatment"	"supergroup2"	"pair1"	7.59883450510977
"observation12"	445	"treatment"	"supergroup2"	"pair1"	6.96726669476265
"observation13"	445	"treatment"	"supergroup2"	"pair2"	7.09703270310761
"observation14"	445	"treatment"	"supergroup2"	"pair2"	6.95974725824697
"observation15"	445	"treatment"	"supergroup2"	"pair2"	5.87163509844454
"observation16"	445	"treatment"	"supergroup2"	"pair2"	7.28916653025535
"observation01"	446	"control"	"supergroup2"	"pair1"	11.7092164760274
"observation02"	446	"control"	"supergroup2"	"pair1"	11.195693261312
"observation03"	446	"control"	"supergroup2"	"pair1"	10.5030778985759
"observation04"	446	"control"	"supergroup2"	"pair1"	10.5670837091322
"observation05"	446	"control"	"supergroup2"	"pair2"	10.2362276588218
"observation06"	446	"control"	"supergroup2"	"pair2"	10.6604656008327
"observation07"	446	"control"	"supergroup2"	"pair2"	11.3031974399934
"observation08"	446	"control"	"supergroup2"	"pair2"	11.4329959169826
"observation09"	446	"treatment"	"supergroup2"	"pair1"	10.5268387151267
"observation10"	446	"treatment"	"supergroup2"	"pair1"	11.4447849232852
"observation11"	446	"treatment"	"supergroup2"	"pair1"	10.4820770477378
"observation12"	446	"treatment"	"supergroup2"	"pair1"	11.1513952274106
"observation13"	446	"treatment"	"supergroup2"	"pair2"	11.5001211554213
"observation14"	446	"treatment"	"supergroup2"	"pair2"	11.638828192288
"observation15"	446	"treatment"	"supergroup2"	"pair2"	11.0049439264817
"observation16"	446	"treatment"	"supergroup2"	"pair2"	10.5106689090567
"observation01"	447	"control"	"supergroup2"	"pair1"	11.883255527032
"observation02"	447	"control"	"supergroup2"	"pair1"	11.5320147930421
"observation03"	447	"control"	"supergroup2"	"pair1"	11.8761210245946
"observation04"	447	"control"	"supergroup2"	"pair1"	11.3379915016562
"observation05"	447	"control"	"supergroup2"	"pair2"	11.1884321751768
"observation06"	447	"control"	"supergroup2"	"pair2"	11.5458051381932
"observation07"	447	"control"	"supergroup2"	"pair2"	12.3799005140175
"observation08"	447	"control"	"supergroup2"	"pair2"	12.6392770079907
"observation09"	447	"treatment"	"supergroup2"	"pair1"	11.1403453462856
"observation10"	447	"treatment"	"supergroup2"	"pair1"	12.5027866504736
"observation11"	447	"treatment"	"supergroup2"	"pair1"	12.3985931108039
"observation12"	447	"treatment"	"supergroup2"	"pair1"	11.7463066098812
"observation13"	447	"treatment"	"supergroup2"	"pair2"	12.0262874287937
"observation14"	447	"treatment"	"supergroup2"	"pair2"	12.1971667254342
"observation15"	447	"treatment"	"supergroup2"	"pair2"	12.3448444940324
"observation16"	447	"treatment"	"supergroup2"	"pair2"	12.0550023720918
"observation01"	448	"control"	"supergroup2"	"pair1"	6.10839630603353
"observation02"	448	"control"	"supergroup2"	"pair1"	5.83767945404271
"observation03"	448	"control"	"supergroup2"	"pair1"	6.01397953291242
"observation04"	448	"control"	"supergroup2"	"pair1"	5.8365210083323
"observation05"	448	"control"	"supergroup2"	"pair2"	6.10611792376737
"observation06"	448	"control"	"supergroup2"	"pair2"	5.99111920982724
"observation07"	448	"control"	"supergroup2"	"pair2"	5.62651049289496
"observation08"	448	"control"	"supergroup2"	"pair2"	5.31321265730787
"observation09"	448	"treatment"	"supergroup2"	"pair1"	5.98809970737493
"observation10"	448	"treatment"	"supergroup2"	"pair1"	5.80934751482004
"observation11"	448	"treatment"	"supergroup2"	"pair1"	5.83364003591914
"observation12"	448	"treatment"	"supergroup2"	"pair1"	6.06122033632501
"observation13"	448	"treatment"	"supergroup2"	"pair2"	6.16111049442559
"observation14"	448	"treatment"	"supergroup2"	"pair2"	5.98873901063407
"observation15"	448	"treatment"	"supergroup2"	"pair2"	5.92424045952633
"observation16"	448	"treatment"	"supergroup2"	"pair2"	5.46125113584125
"observation01"	449	"control"	"supergroup2"	"pair1"	10.2905997266521
"observation02"	449	"control"	"supergroup2"	"pair1"	8.80283872190675
"observation03"	449	"control"	"supergroup2"	"pair1"	8.80427834951213
"observation04"	449	"control"	"supergroup2"	"pair1"	8.47123609925983
"observation05"	449	"control"	"supergroup2"	"pair2"	9.89041353068948
"observation06"	449	"control"	"supergroup2"	"pair2"	9.83424995579753
"observation07"	449	"control"	"supergroup2"	"pair2"	8.87609380175307
"observation08"	449	"control"	"supergroup2"	"pair2"	8.08128226931438
"observation09"	449	"treatment"	"supergroup2"	"pair1"	8.2059296548774
"observation10"	449	"treatment"	"supergroup2"	"pair1"	9.74916439124208
"observation11"	449	"treatment"	"supergroup2"	"pair1"	8.38154887471579
"observation12"	449	"treatment"	"supergroup2"	"pair1"	8.19743243524837
"observation13"	449	"treatment"	"supergroup2"	"pair2"	9.30393111247281
"observation14"	449	"treatment"	"supergroup2"	"pair2"	8.66298587567733
"observation15"	449	"treatment"	"supergroup2"	"pair2"	8.97811405798868
"observation16"	449	"treatment"	"supergroup2"	"pair2"	7.62334909598573
"observation01"	450	"control"	"supergroup2"	"pair1"	8.87295511976721
"observation02"	450	"control"	"supergroup2"	"pair1"	8.14059944098923
"observation03"	450	"control"	"supergroup2"	"pair1"	8.43749869493959
"observation04"	450	"control"	"supergroup2"	"pair1"	8.94597926768592
"observation05"	450	"control"	"supergroup2"	"pair2"	8.97187707269663
"observation06"	450	"control"	"supergroup2"	"pair2"	8.43583713170134
"observation07"	450	"control"	"supergroup2"	"pair2"	8.9364148250079
"observation08"	450	"control"	"supergroup2"	"pair2"	9.29459144586521
"observation09"	450	"treatment"	"supergroup2"	"pair1"	7.98470832020734
"observation10"	450	"treatment"	"supergroup2"	"pair1"	8.49812888510132
"observation11"	450	"treatment"	"supergroup2"	"pair1"	8.64689786875813
"observation12"	450	"treatment"	"supergroup2"	"pair1"	8.51501301859883
"observation13"	450	"treatment"	"supergroup2"	"pair2"	9.4094274409148
"observation14"	450	"treatment"	"supergroup2"	"pair2"	7.53222980552574
"observation15"	450	"treatment"	"supergroup2"	"pair2"	8.21994005686244
"observation16"	450	"treatment"	"supergroup2"	"pair2"	8.10653083968658
"observation01"	451	"control"	"supergroup2"	"pair1"	12.7811838872955
"observation02"	451	"control"	"supergroup2"	"pair1"	13.342665903945
"observation03"	451	"control"	"supergroup2"	"pair1"	12.1602650038938
"observation04"	451	"control"	"supergroup2"	"pair1"	11.8896629473011
"observation05"	451	"control"	"supergroup2"	"pair2"	12.7295319449279
"observation06"	451	"control"	"supergroup2"	"pair2"	11.7078299570969
"observation07"	451	"control"	"supergroup2"	"pair2"	12.5178806089722
"observation08"	451	"control"	"supergroup2"	"pair2"	12.3309768873269
"observation09"	451	"treatment"	"supergroup2"	"pair1"	13.1229128574967
"observation10"	451	"treatment"	"supergroup2"	"pair1"	12.2387243669561
"observation11"	451	"treatment"	"supergroup2"	"pair1"	12.2945908856799
"observation12"	451	"treatment"	"supergroup2"	"pair1"	12.1277818562382
"observation13"	451	"treatment"	"supergroup2"	"pair2"	12.7324835381263
"observation14"	451	"treatment"	"supergroup2"	"pair2"	12.6495193377947
"observation15"	451	"treatment"	"supergroup2"	"pair2"	11.9357131916096
"observation16"	451	"treatment"	"supergroup2"	"pair2"	11.9934791030079
"observation01"	452	"control"	"supergroup2"	"pair1"	11.9406540632
"observation02"	452	"control"	"supergroup2"	"pair1"	11.7439716465679
"observation03"	452	"control"	"supergroup2"	"pair1"	11.969886780817
"observation04"	452	"control"	"supergroup2"	"pair1"	12.0353591990306
"observation05"	452	"control"	"supergroup2"	"pair2"	12.3069739903953
"observation06"	452	"control"	"supergroup2"	"pair2"	11.6892186357937
"observation07"	452	"control"	"supergroup2"	"pair2"	11.603849565418
"observation08"	452	"control"	"supergroup2"	"pair2"	11.7123164539546
"observation09"	452	"treatment"	"supergroup2"	"pair1"	12.2829979377583
"observation10"	452	"treatment"	"supergroup2"	"pair1"	11.9734972027711
"observation11"	452	"treatment"	"supergroup2"	"pair1"	11.4214932864521
"observation12"	452	"treatment"	"supergroup2"	"pair1"	12.2651732911712
"observation13"	452	"treatment"	"supergroup2"	"pair2"	11.2024327515603
"observation14"	452	"treatment"	"supergroup2"	"pair2"	12.0442245558291
"observation15"	452	"treatment"	"supergroup2"	"pair2"	11.4546304565791
"observation16"	452	"treatment"	"supergroup2"	"pair2"	12.7221466100937
"observation01"	453	"control"	"supergroup2"	"pair1"	9.11523719643668
"observation02"	453	"control"	"supergroup2"	"pair1"	9.07593087896751
