"Observation"	"Variable"	"Group"	"Measurement"
"observation09"	747	"Treatment"	4.43056789796525
"observation10"	747	"Treatment"	3.17052173923656
"observation11"	747	"Treatment"	3.7793600240894
"observation12"	747	"Treatment"	3.17055061352414
"observation13"	747	"Treatment"	2.35654676365026
"observation14"	747	"Treatment"	2.55659110559124
"observation01"	748	"Control"	8.95335240062524
"observation02"	748	"Control"	8.79189253542628
"observation03"	748	"Control"	8.86725503293579
"observation04"	748	"Control"	8.26099205377962
"observation05"	748	"Control"	9.06333419027277
"observation06"	748	"Control"	9.17881586904167
"observation07"	748	"Control"	9.39057443913906
"observation08"	748	"Treatment"	9.09212827066269
"observation09"	748	"Treatment"	8.19935902390773
"observation10"	748	"Treatment"	8.87722371779439
"observation11"	748	"Treatment"	9.28851764672727
"observation12"	748	"Treatment"	8.91620779932792
"observation13"	748	"Treatment"	9.62364792870708
"observation14"	748	"Treatment"	8.71641322204155
"observation01"	749	"Control"	8.83158445996142
"observation02"	749	"Control"	7.98688238457377
"observation03"	749	"Control"	8.16355134985923
"observation04"	749	"Control"	9.43100354995419
"observation05"	749	"Control"	9.48457501654369
"observation06"	749	"Control"	7.95690490245289
"observation07"	749	"Control"	8.29435385746414
"observation08"	749	"Treatment"	8.18337157519785
"observation09"	749	"Treatment"	9.05862826907607
"observation10"	749	"Treatment"	9.24966571412359
"observation11"	749	"Treatment"	9.48893297983554
"observation12"	749	"Treatment"	8.21101815693465
"observation13"	749	"Treatment"	8.95095810313705
"observation14"	749	"Treatment"	8.29549502928229
"observation01"	750	"Control"	7.86252109951122
"observation02"	750	"Control"	8.20697923613986
"observation03"	750	"Control"	8.72287770254228
"observation04"	750	"Control"	8.46115608752953
"observation05"	750	"Control"	8.83564066947674
"observation06"	750	"Control"	8.12792560693416
"observation07"	750	"Control"	8.195149996558
"observation08"	750	"Treatment"	8.90501465170524
"observation09"	750	"Treatment"	9.02867595692335
"observation10"	750	"Treatment"	8.05371601986433
"observation11"	750	"Treatment"	9.3908817448189
"observation12"	750	"Treatment"	9.10946340574786
"observation13"	750	"Treatment"	9.31240350746647
"observation14"	750	"Treatment"	8.39428656437065
"observation01"	751	"Control"	10.7551591819514
"observation02"	751	"Control"	10.7949074625444
"observation03"	751	"Control"	11.1967956550933
"observation04"	751	"Control"	11.028017391372
"observation05"	751	"Control"	12.0551956414577
"observation06"	751	"Control"	11.0134401469531
"observation07"	751	"Control"	11.444225262502
"observation08"	751	"Treatment"	11.0945469864747
"observation09"	751	"Treatment"	11.2943750914511
"observation10"	751	"Treatment"	10.9967707717174
"observation11"	751	"Treatment"	10.985278192509
"observation12"	751	"Treatment"	11.9633717014735
"observation13"	751	"Treatment"	11.2289285326659
"observation14"	751	"Treatment"	10.7512390222525
"observation01"	752	"Control"	8.78218756130912
"observation02"	752	"Control"	8.6647175211204
"observation03"	752	"Control"	8.6865129916379
"observation04"	752	"Control"	7.59055248726817
"observation05"	752	"Control"	8.20271888202169
"observation06"	752	"Control"	9.13504105526227
"observation07"	752	"Control"	8.362912965576
"observation08"	752	"Treatment"	8.52520592055504
"observation09"	752	"Treatment"	8.14359211648624
"observation10"	752	"Treatment"	8.23925914822796
"observation11"	752	"Treatment"	8.86638041739292
"observation12"	752	"Treatment"	9.49106873460763
"observation13"	752	"Treatment"	8.5204925462538
"observation14"	752	"Treatment"	9.89695556466702
"observation01"	753	"Control"	12.3508984339477
"observation02"	753	"Control"	11.6872377881458
"observation03"	753	"Control"	11.6728095328654
"observation04"	753	"Control"	12.1581310054663
"observation05"	753	"Control"	10.5661950172046
"observation06"	753	"Control"	10.8053999128027
"observation07"	753	"Control"	11.7841409448689
"observation08"	753	"Treatment"	11.0768763387462
"observation09"	753	"Treatment"	9.97382192970662
"observation10"	753	"Treatment"	9.41101683350925
"observation11"	753	"Treatment"	8.9051439250411
"observation12"	753	"Treatment"	10.0976643745257
"observation13"	753	"Treatment"	9.959938192806
"observation14"	753	"Treatment"	10.110648280966
"observation01"	754	"Control"	5.17078448176761
"observation02"	754	"Control"	5.41210357840454
"observation03"	754	"Control"	4.74670251765364
"observation04"	754	"Control"	4.79451411440937
"observation05"	754	"Control"	4.82683097994747
"observation06"	754	"Control"	6.00235500695384
"observation07"	754	"Control"	4.30960293473518
"observation08"	754	"Treatment"	5.09060065005615
"observation09"	754	"Treatment"	4.41085941082321
"observation10"	754	"Treatment"	5.34796126245388
"observation11"	754	"Treatment"	4.53104992101986
"observation12"	754	"Treatment"	4.79846449020988
"observation13"	754	"Treatment"	4.83140478613705
"observation14"	754	"Treatment"	4.93575649730628
"observation01"	755	"Control"	5.15165685298907
"observation02"	755	"Control"	6.02084154255207
"observation03"	755	"Control"	5.64310668560537
"observation04"	755	"Control"	5.83865156471905
"observation05"	755	"Control"	5.45351719285838
"observation06"	755	"Control"	5.89694251500251
"observation07"	755	"Control"	5.65417447312087
"observation08"	755	"Treatment"	5.79017153728531
"observation09"	755	"Treatment"	5.60680850252131
"observation10"	755	"Treatment"	5.85112700845752
"observation11"	755	"Treatment"	5.60471799113242
"observation12"	755	"Treatment"	6.09566362103041
"observation13"	755	"Treatment"	5.37396811580692
"observation14"	755	"Treatment"	5.66190030618653
"observation01"	756	"Control"	9.39436771585112
"observation02"	756	"Control"	9.38675813411041
"observation03"	756	"Control"	10.2322225275264
"observation04"	756	"Control"	9.52372588246473
"observation05"	756	"Control"	10.327599649104
"observation06"	756	"Control"	9.97521958547899
"observation07"	756	"Control"	9.96062664495031
"observation08"	756	"Treatment"	9.77018257280919
"observation09"	756	"Treatment"	10.0456861781778
"observation10"	756	"Treatment"	10.0160928618764
"observation11"	756	"Treatment"	9.12596777336759
"observation12"	756	"Treatment"	9.75215559675527
"observation13"	756	"Treatment"	8.99285948513566
"observation14"	756	"Treatment"	9.9558943519961
"observation01"	757	"Control"	7.9898332404334
"observation02"	757	"Control"	8.09754715834873
"observation03"	757	"Control"	7.91414387836397
"observation04"	757	"Control"	7.4744340659526
"observation05"	757	"Control"	8.04154119077105
"observation06"	757	"Control"	7.17663519607134
"observation07"	757	"Control"	7.83776274054339
"observation08"	757	"Treatment"	7.84758154624074
"observation09"	757	"Treatment"	6.56943714523909
"observation10"	757	"Treatment"	6.94877221822124
"observation11"	757	"Treatment"	7.35573693165925
"observation12"	757	"Treatment"	7.61536675005685
"observation13"	757	"Treatment"	7.49280865426107
"observation14"	757	"Treatment"	7.6619832385634
"observation01"	758	"Control"	12.4991524459856
"observation02"	758	"Control"	12.6478124860528
"observation03"	758	"Control"	10.9869079463267
"observation04"	758	"Control"	12.5799171882712
"observation05"	758	"Control"	11.6468636119543
"observation06"	758	"Control"	11.6714066192026
"observation07"	758	"Control"	11.8342225716874
"observation08"	758	"Treatment"	12.1427198479544
"observation09"	758	"Treatment"	10.9760900106552
"observation10"	758	"Treatment"	12.3164155061042
"observation11"	758	"Treatment"	11.5755231201931
"observation12"	758	"Treatment"	12.1769992983992
"observation13"	758	"Treatment"	11.1861240602033
"observation14"	758	"Treatment"	11.727816972649
"observation01"	759	"Control"	6.00767866590922
"observation02"	759	"Control"	5.60585519097091
"observation03"	759	"Control"	6.1701124759597
"observation04"	759	"Control"	5.74095651160198
"observation05"	759	"Control"	5.72157091373465
"observation06"	759	"Control"	5.95807553221774
"observation07"	759	"Control"	6.34464691585858
"observation08"	759	"Treatment"	5.37412675741602
"observation09"	759	"Treatment"	5.8179438760866
"observation10"	759	"Treatment"	5.92877992993104
"observation11"	759	"Treatment"	5.62563121100888
"observation12"	759	"Treatment"	6.81652357463016
"observation13"	759	"Treatment"	5.92091742958462
"observation14"	759	"Treatment"	6.26315500963294
"observation01"	760	"Control"	11.1549222706207
"observation02"	760	"Control"	10.8069900955303
"observation03"	760	"Control"	11.1470104157515
"observation04"	760	"Control"	11.114185887442
"observation05"	760	"Control"	11.2056436866983
"observation06"	760	"Control"	10.9537320168522
"observation07"	760	"Control"	10.3723149957221
"observation08"	760	"Treatment"	10.8484957983257
"observation09"	760	"Treatment"	11.6673818550533
"observation10"	760	"Treatment"	10.671855481255
"observation11"	760	"Treatment"	11.2199763419748
"observation12"	760	"Treatment"	11.4882015761391
"observation13"	760	"Treatment"	11.2816730368583
"observation14"	760	"Treatment"	11.6888357825096
"observation01"	761	"Control"	6.8038173275919
"observation02"	761	"Control"	6.26200529648719
"observation03"	761	"Control"	6.4946870099941
"observation04"	761	"Control"	6.66709187172294
"observation05"	761	"Control"	6.37412955438327
"observation06"	761	"Control"	6.13079968796057
"observation07"	761	"Control"	6.37790330842359
"observation08"	761	"Treatment"	6.79306393866957
"observation09"	761	"Treatment"	6.80531225255245
"observation10"	761	"Treatment"	6.77826500308715
"observation11"	761	"Treatment"	5.83701275553843
"observation12"	761	"Treatment"	6.35648496895797
"observation13"	761	"Treatment"	5.91563459758584
"observation14"	761	"Treatment"	6.54547945801334
"observation01"	762	"Control"	5.83884386366175
"observation02"	762	"Control"	5.20143832481309
"observation03"	762	"Control"	6.37372997986731
"observation04"	762	"Control"	5.89785454271995
"observation05"	762	"Control"	6.27671764555999
"observation06"	762	"Control"	5.42181350039413
"observation07"	762	"Control"	5.25380283704103
"observation08"	762	"Treatment"	5.96964200694706
"observation09"	762	"Treatment"	6.07072128194332
"observation10"	762	"Treatment"	5.5198231974722
"observation11"	762	"Treatment"	6.1923779439103
"observation12"	762	"Treatment"	6.46513162125288
"observation13"	762	"Treatment"	6.96041847107353
"observation14"	762	"Treatment"	6.31093387270542
"observation01"	763	"Control"	7.40465007579304
"observation02"	763	"Control"	7.43848457544725
"observation03"	763	"Control"	7.93246773297066
"observation04"	763	"Control"	7.18781015200657
"observation05"	763	"Control"	8.08082292450381
"observation06"	763	"Control"	6.22430830173211
"observation07"	763	"Control"	8.36672752786096
"observation08"	763	"Treatment"	7.04080346133797
"observation09"	763	"Treatment"	7.75683190946292
"observation10"	763	"Treatment"	7.93355241170846
"observation11"	763	"Treatment"	7.17212959906439
"observation12"	763	"Treatment"	7.46249684945869
"observation13"	763	"Treatment"	7.69397126694864
"observation14"	763	"Treatment"	8.00800949282759
"observation01"	764	"Control"	9.04766980537529
"observation02"	764	"Control"	9.50983533854187
"observation03"	764	"Control"	8.57381519781957
"observation04"	764	"Control"	9.19237021122102
"observation05"	764	"Control"	8.84377579224423
"observation06"	764	"Control"	8.8424180562807
"observation07"	764	"Control"	9.13061510147464
"observation08"	764	"Treatment"	9.2061851704832
"observation09"	764	"Treatment"	9.07555835521276
"observation10"	764	"Treatment"	9.39730747967821
"observation11"	764	"Treatment"	9.30487330408893
"observation12"	764	"Treatment"	9.42301958416138
"observation13"	764	"Treatment"	9.48168977039876
"observation14"	764	"Treatment"	9.56218400148282
"observation01"	765	"Control"	5.9274641863431
"observation02"	765	"Control"	6.18261692884115
"observation03"	765	"Control"	5.78454193869882
"observation04"	765	"Control"	5.21995436727838
"observation05"	765	"Control"	6.19714234579471
"observation06"	765	"Control"	6.10134119344353
"observation07"	765	"Control"	5.8743866721682
"observation08"	765	"Treatment"	5.1556027214373
"observation09"	765	"Treatment"	6.36733410940028
"observation10"	765	"Treatment"	5.18245778418544
"observation11"	765	"Treatment"	4.94033400661213
"observation12"	765	"Treatment"	5.93336083101537
"observation13"	765	"Treatment"	5.71834492048567
"observation14"	765	"Treatment"	5.57983977891084
"observation01"	766	"Control"	6.47694707790836
"observation02"	766	"Control"	6.17556070125234
"observation03"	766	"Control"	6.88355798376133
"observation04"	766	"Control"	6.34338893383176
"observation05"	766	"Control"	7.29192643905771
"observation06"	766	"Control"	5.66785880683123
"observation07"	766	"Control"	6.98941177014492
"observation08"	766	"Treatment"	6.56145197772586
"observation09"	766	"Treatment"	7.07895503360428
"observation10"	766	"Treatment"	6.52589301348232
"observation11"	766	"Treatment"	5.94666424686738
"observation12"	766	"Treatment"	6.68248274825324
"observation13"	766	"Treatment"	6.84190281770562
"observation14"	766	"Treatment"	5.66066086019837
"observation01"	767	"Control"	6.09799542685331
"observation02"	767	"Control"	4.62785706513186
"observation03"	767	"Control"	5.38936321726931
"observation04"	767	"Control"	5.01287852517838
"observation05"	767	"Control"	6.03151820733657
"observation06"	767	"Control"	5.81893611812763
"observation07"	767	"Control"	6.25525035863056
"observation08"	767	"Treatment"	5.38661167594301
"observation09"	767	"Treatment"	5.3925395250387
"observation10"	767	"Treatment"	5.7572300479634
"observation11"	767	"Treatment"	4.88885392465694
"observation12"	767	"Treatment"	5.09037001444066
"observation13"	767	"Treatment"	6.00673993285642
"observation14"	767	"Treatment"	5.77651521481407
"observation01"	768	"Control"	12.5661221228556
"observation02"	768	"Control"	12.1215362762393
"observation03"	768	"Control"	12.0772497490348
"observation04"	768	"Control"	11.9369763497531
"observation05"	768	"Control"	11.8578755672181
"observation06"	768	"Control"	12.2068769811728
"observation07"	768	"Control"	11.6603538525497
"observation08"	768	"Treatment"	12.1359196003202
"observation09"	768	"Treatment"	12.5474299158676
"observation10"	768	"Treatment"	12.1958723570591
"observation11"	768	"Treatment"	11.6696347813958
"observation12"	768	"Treatment"	12.3378115144051
"observation13"	768	"Treatment"	13.2749621884443
"observation14"	768	"Treatment"	11.4744192699344
"observation01"	769	"Control"	11.0563226422931
"observation02"	769	"Control"	11.9520076452994
"observation03"	769	"Control"	11.6918040961129
"observation04"	769	"Control"	11.5838713561826
